University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?
2022,Male,21,2020,BCSE,1,No,Yes,4,2,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Communication,2,Software,Single,No,Family,No,0.00,No,0.00,0,30000
2020,Male,23,2018,BCSE,8,No,Yes,0,3,Offline,Yes,No,3,Intermediate,70,No,No,No,Web development,6,Software,Single,No,Family,No,3.70,No,3.75,70,20000
2018,Female,24,2016,BCSE,13,No,No,2,1,Online,Yes,Yes,1,Intermediate,90,No,No,Yes,Networking,2,Hardware,Engaged,No,Bachelor,Yes,3.62,No,3.00,140,62488
2022,Male,20,2020,BCSE,3,No,Yes,2,2,Offline,Yes,Yes,3,Basic,87,No,No,Yes,Programming,1,Software,Single,No,Family,Yes,3.18,Yes,3.18,11,35000
2022,Female,21,2020,BCSE,1,Yes,Yes,3,2,Online,Yes,No,8,Basic,98,No,No,No,Programming,1,Software,Single,Yes,Family,Yes,3.55,Yes,3.59,11,100000
2020,Male,23,2020,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,2,Basic,100,No,No,No,Web development,6,Software,Single,Yes,Bachelor,No,3.58,No,3.75,23,15000
2022,Male,22,2020,BCSE,2,Yes,No,2,1,Offline,Yes,Yes,8,Basic,90,No,No,No,Programming,3,Software,Single,No,Bachelor,Yes,3.88,No,3.88,12,10000
2022,Male,20,2020,BCSE,2,Yes,No,2,1,Offline,Yes,Yes,10,Basic,90,No,No,No,Programming,3,Software,Single,No,Bachelor,No,3.00,No,3.00,12,30000
2022,Male,20,2020,BCSE,2,Yes,No,4,2,Offline,Yes,Yes,1,Intermediate,95,No,Yes,Yes,Programming,2,Software,Single,Yes,Bachelor,No,4.00,No,4.00,11,40000
2022,Male,22,2016,BCSE,2,Yes,Yes,2,2,Online,Yes,Yes,1,Basic,80,No,No,Yes,Programming,3,NETWORKING,Relationship,Yes,Family,No,3.97,No,3.97,11,30000
2021,Male,22,2020,BCSE,3,Yes,Yes,3,2,Online,Yes,Yes,1,Intermediate,75,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.79,No,3.69,25,100000
2019,Male,22,2018,BCSE,11,No,No,6,2,Offline,Yes,Yes,2,Intermediate,90,Yes,No,Yes,Web development,2,Software,Relationship,No,Bachelor,No,2.96,No,2.89,111,50000
2021,Male,21,2020,BCSE,5,Yes,No,5,1,Offline,No,Yes,3,Intermediate,88,No,No,Yes,Web development,3,Software,Single,Yes,Bachelor,Yes,3.77,No,3.86,49,30000
2019,Male,25,2017,BCSE,11,No,No,1,1,Offline,Yes,Yes,1,Intermediate,90,No,No,No,Web development,4,Software,Single,No,Family,No,3.44,No,3.48,124,50000
2022,Male,19,2021,BCSE,1,Yes,No,4,3,Offline,Yes,Yes,3,Advance,100,No,No,Yes,Web development,1,Software,Single,No,Bachelor,Yes,0.00,No,0.00,0,40000
2021,Female,21,2019,BCSE,3,Yes,Yes,2,2,Online,Yes,Yes,2,Intermediate,85,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.56,No,3.66,23,25000
2020,Male,19,2019,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,1,Basic,100,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.56,No,3.56,12,40000
2021,Female,22,2020,BCSE,4,Yes,Yes,5,2,Offline,Yes,Yes,2,Intermediate,88,No,No,Yes,Programming,3,Software,Single,Yes,Family,No,2.48,No,2.74,23,35000
2022,Female,20,2020,BCSE,1,Yes,Yes,0,2,Online,Yes,Yes,3,Basic,97,No,No,No,No skills,1,Software,Single,No,Family,Yes,0.00,Yes,0.00,0,35000
2022,Male,20,2020,BCSE,2,Yes,Yes,1,1,Online,Yes,Yes,5,Basic,80,Yes,No,No,No Skill,0,Software,Single,No,Family,No,3.25,No,3.20,11,40000
2022,Male,19,2021,BCSE,1,Yes,No,4,2,Offline,Yes,Yes,5,Basic,85,No,No,Yes,No Skill,0,Software,Single,Yes,Bachelor,No,0.00,No,0.00,0,50000
2021,Male,22,2019,BCSE,4,Yes,No,2,1,Offline,Yes,Yes,3,Intermediate,80,No,No,Yes,Programming,2,Data Science,Single,Yes,Family,No,3.70,No,3.40,39,50000
2021,Female,20,2020,BCSE,4,Yes,No,1,1,Offline,Yes,No,2,Intermediate,100,No,No,No,Programming,0,Data Science,Single,No,Family,No,3.38,No,3.58,25,80000
2021,Male,21,2019,BCSE,4,Yes,No,1,2,Online,Yes,Yes,2,Intermediate,80,No,No,Yes,Web development,4,Software,Single,Yes,Bachelor,No,3.78,No,3.90,49,40000
2019,Female,24,2016,BCSE,10,No,No,4,2,Offline,Yes,Yes,3,Intermediate,95,No,No,Yes,Programming,2,Machine Learning,Single,No,Bachelor,No,3.40,No,3.50,106,20000
2019,Male,24,2017,BCSE,10,No,No,2,1,Offline,Yes,Yes,3,Intermediate,80,No,No,Yes,Programming,5,Software,Single,Yes,Family,No,2.58,No,2.93,106,65000
2020,Male,21,2019,BCSE,8,No,No,1,1,Online,Yes,Yes,1,Advance,85,No,No,Yes,Web development,1,NETWORKING,Relationship,No,Bachelor,Yes,3.96,No,3.70,85,25000
2021,Female,21,2020,BCSE,3,Yes,Yes,3,2,Offline,Yes,Yes,2,Intermediate,88,No,No,No,Programming,2,Software,Single,No,Family,No,3.58,No,3.76,25,40000
2021,Male,20,2020,BCSE,3,Yes,No,2,2,Online,Yes,Yes,4,Intermediate,99,No,No,Yes,Programming,2,Software,Relationship,Yes,Bachelor,No,3.79,No,3.91,23,50000
2021,Male,21,2019,BCSE,5,No,No,1,2,Offline,Yes,Yes,1,Intermediate,94-98,No,Yes,Yes,Programming,1,Hardware,Single,Yes,Bachelor,No,2.17,No,3.06,44,15000
2021,Male,22,2020,BCSE,4,Yes,No,3,2,Offline,Yes,Yes,2,Intermediate,90,Yes,No,Yes,Web development,4,Software,Single,No,Bachelor,No,1.12,No,1.88,32,60000
2021,Female,21,2019,BCSE,3,Yes,Yes,4,3,Online,Yes,Yes,1,Intermediate,99,No,No,No,Programming,2,Software,Single,No,Family,No,3.72,No,3.67,25,35000
2022,Male,20,2020,BCSE,2,No,No,5,3,Offline,Yes,No,1,Basic,88,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,3.55,No,3.55,11,35000
2020,Female,22,2018,BCSE,8,No,No,4,2,Offline,Yes,Yes,2,Intermediate,98,No,No,No,Programming,2,Software,Single,No,Family,No,2.83,No,2.82,65,25000
2022,Female,20,2020,BCSE,2,Yes,Yes,2,1,Offline,Yes,Yes,2,Basic,95,No,No,Yes,Networking,1,Software,Single,No,Family,Yes,3.88,No,3.88,11,35000
2022,Male,21,2020,BCSE,2,Yes,No,1,1,Offline,Yes,Yes,4,Intermediate,90,No,No,No,Networking,2,Machine Learning,Single,Yes,Bachelor,Yes,4.00,No,4.00,12,25000
2020,Female,21,2019,BCSE,8,No,Yes,3,1,Offline,Yes,Yes,3,Intermediate,97,No,No,No,Web development,1,Data Science,Single,Yes,Family,No,3.00,No,3.66,87,150000
2018,Male,26,2018,BCSE,12,No,Yes,8,2,Online,Yes,Yes,2,Intermediate,90,Yes,Yes,Yes,Web development,5,Software,Single,Yes,Bachelor,No,2.44,No,2.44,90,20000
2021,Male,21,2020,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,1,Intermediate,98,No,No,Yes,Web development,1,Software,Single,No,Family,No,2.82,No,3.00,23,25000
2022,Female,21,2019,BCSE,2,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,100,No,No,No,Programming,2,Software,Single,No,Family,No,3.90,No,3.90,11,50000
2022,Male,21,2020,BCSE,2,Yes,No,5,1,Online,Yes,Yes,12,Basic,98,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,Yes,3.33,No,3.33,12,62488
2022,Female,20,2020,BCSE,2,No,No,3,3,Offline,Yes,Yes,2,Basic,97,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.70,No,3.70,11,35000
2022,Male,20,2020,BCSE,2,Yes,Yes,4,2,Offline,Yes,No,3,Intermediate,90,No,No,Yes,Web development,1,Software,Single,Yes,Family,No,3.98,No,3.98,11,25000
2022,Female,21,2020,BCSE,1,Yes,No,2,2,Offline,Yes,No,1,Basic,100,No,No,No,Web development,1,Software,Single,No,Bachelor,No,3.40,No,3.80,11,60000
2022,Male,22,2019,BCSE,2,Yes,Yes,1,1,Online,Yes,Yes,2,Intermediate,70,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.81,No,3.81,11,400000
2022,Female,23,2021,BCSE,2,Yes,Yes,1,2,Offline,Yes,No,3,Intermediate,90,No,No,No,Web development,0,Software,Engaged,Yes,Family,Yes,3.97,No,3.97,11,25000
2022,Male,20,2020,BCSE,2,Yes,Yes,8,2,Offline,Yes,Yes,8,Basic,90,No,No,No,Programming,2,Software,Single,Yes,Bachelor,No,3.33,No,3.33,12,30000
2021,Female,21,2020,BCSE,3,Yes,No,3,1,Offline,Yes,No,3,Intermediate,70,No,No,Yes,Programming,5,Software,Single,No,Family,Yes,2.68,No,2.89,23,15000
2021,Female,20,2019,BCSE,2,No,No,3,2,Online,Yes,No,2,Intermediate,95,No,No,Yes,Programming,1,Software,Single,No,Bachelor,Yes,3.84,No,3.84,11,30000
2021,Female,20,2016,BCSE,3,Yes,No,2,1,Offline,Yes,No,1,Advance,75,No,No,Yes,Programming,1,NETWORKING,Single,Yes,Family,No,3.54,No,3.69,25,20000
2021,Male,21,2020,BCSE,3,No,No,2,2,Offline,Yes,Yes,3,Intermediate,88,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,1.78,No,3.15,20,25000
2021,Male,19,2020,BCSE,3,Yes,Yes,2,1,Offline,Yes,Yes,3,Intermediate,90,No,No,No,Programming,1,NETWORKING,Single,Yes,Family,Yes,2.32,No,2.80,24,35000
2022,Male,20,2020,BCSE,2,Yes,No,3,1,Offline,Yes,Yes,3,Basic,90,No,No,No,Programming,2,Software,Single,No,Bachelor,No,4.00,No,4.00,11,50000
2022,Male,22,2019,BCSE,1,No,No,2,2,Online,Yes,Yes,2,Intermediate,95,No,No,Yes,"videography, video editing",2,Software,Single,Yes,Family,Yes,0.00,No,0.00,0,62488
2022,Male,20,2020,BCSE,2,No,No,5,2,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,3.80,No,3.80,12,20000
2021,Male,22,2019,BCSE,5,No,Yes,0,0,Online,Yes,Yes,3,Basic,100,No,No,No,Web development,6,Software,Single,No,Family,No,2.08,No,2.91,49,30000
2022,Male,20,2020,BCSE,2,No,No,2,3,Offline,Yes,No,1,Basic,95,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.05,No,3.05,12,25000
2022,Male,21,2020,BCSE,2,Yes,Yes,3,2,Online,Yes,Yes,5,Advance,90,No,No,Yes,Programming,0,Software,Single,Yes,Family,No,3.45,No,3.45,12,30000
2022,Female,19,2020,BCSE,1,No,Yes,1,2,Offline,Yes,No,3,Basic,98,No,No,No,No skills,2,Software,Single,No,Family,No,0.00,No,0.00,0,20000
2022,Male,20,2020,BCSE,1,Yes,Yes,4,2,Offline,Yes,Yes,3,Basic,96,Yes,Yes,Yes,Programming,2,Software,Single,No,Bachelor,No,2.73,No,2.73,12,20000
2018,Male,22,2018,BCSE,11,No,No,1,1,Offline,Yes,Yes,2,Intermediate,80,No,No,Yes,Web development,3,Software,Single,Yes,Bachelor,No,3.20,No,3.29,132,40000
2019,Female,20,2019,BCSE,8,Yes,No,6,2,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Single,Yes,Family,No,3.96,No,3.94,85,100000
2020,Male,22,2019,BCSE,7,Yes,Yes,0,2,Offline,Yes,Yes,6,Intermediate,60,No,No,No,Nothing properly,0,Software,Single,No,Family,No,3.56,No,3.69,87,40000
2022,Male,23,2019,BCSE,1,Yes,Yes,2,1,Offline,Yes,Yes,8,Basic,100,No,No,No,Networking,1,Software,Single,No,Family,No,0.00,No,0.00,0,40000
2022,Female,19,2020,BCSE,2,Yes,Yes,2,1,Offline,Yes,Yes,1,Basic,100,No,No,No,Programming,1,Software,Single,Yes,Family,No,3.89,No,3.89,11,70000
2022,Female,20,2020,BCSE,1,Yes,Yes,2,1,Offline,Yes,No,7,Intermediate,100,No,No,Yes,Networking,1,Software,Single,Yes,Family,No,0.00,No,0.00,0,15000
2021,Female,26,2014,BCSE,3,Yes,No,4,3,Offline,Yes,Yes,3,Basic,50,No,No,No,Programming,1,Software,Married,No,Family,No,3.89,No,3.36,23,80000
2022,Male,20,2020,BCSE,2,Yes,Yes,3,1,Offline,Yes,Yes,2,Basic,10,No,No,No,Programming,1,Cyber Security,Single,No,Family,No,3.68,No,3.68,14,24000
2022,Male,19,2020,BCSE,1,Yes,Yes,1,2,Online,Yes,Yes,3,Intermediate,100,No,No,Yes,None,2,Software,Single,No,Family,No,0.00,No,0.00,0,20000
2022,Male,19,2020,BCSE,2,Yes,Yes,5,2,Offline,Yes,Yes,2,Intermediate,98,Yes,No,Yes,Programming,2,Software,Single,Yes,Family,No,2.93,No,2.93,11,35000
2022,Male,20,2020,BCSE,2,Yes,No,4,3,Online,Yes,Yes,2,Basic,100,No,No,No,Programming,2,Software,Single,No,Family,No,3.81,No,3.81,12,50000
2021,Female,19,2020,BCSE,2,No,Yes,3,2,Offline,Yes,No,2,Intermediate,98,No,No,No,Programming,1,Software,Single,No,Family,Yes,3.37,Yes,3.37,11,25000
2022,Male,19,2020,BCSE,2,Yes,No,3,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,Yes,Programming,1,confuse,Married,No,Family,No,3.25,No,3.25,10,62488
2022,Male,20,2020,BCSE,2,Yes,No,3,2,Online,Yes,Yes,3,Basic,85,No,No,No,Programming,2,Artificial Intelligence,Single,No,Family,No,2.89,No,2.89,11,30000
2022,Male,22,2019,BCSE,2,No,No,2,1,Offline,Yes,Yes,3,Basic,95,Yes,No,No,Web development,1,Software,Engaged,Yes,Bachelor,Yes,1.45,No,1.45,11,40000
2022,Male,20,2020,BCSE,2,No,Yes,2,2,Offline,Yes,No,4,Intermediate,98,No,No,Yes,No skill,2,Software,Single,No,Family,No,3.73,No,3.73,11,35000
2022,Male,20,2020,BCSE,2,Yes,No,2,2,Offline,Yes,Yes,1,Intermediate,92,No,No,No,Web development,4,Software,Single,No,Bachelor,No,3.18,No,3.18,11,25000
2018,Female,22,2017,BCSE,12,No,Yes,5,2,Offline,Yes,Yes,4,Intermediate,99,No,No,No,Web development,1,Software,Single,Yes,Family,No,3.50,No,3.70,100,30000
2022,Male,19,2020,BCSE,2,Yes,No,1,1,Online,Yes,Yes,2,Basic,90,Yes,No,No,Programming,1,Software,Single,No,Bachelor,Yes,2.90,No,2.90,11,60000
2022,Male,18,2020,BCSE,2,Yes,No,6,3,Offline,Yes,Yes,2,Basic,95,No,No,Yes,Web development,2,Software,Single,No,Family,No,3.48,No,3.48,12,25000
2022,Male,20,2020,BCSE,2,Yes,No,3,2,Offline,Yes,Yes,4,Basic,95,Yes,No,No,Web development,3,Web developing,Single,No,Family,No,3.60,No,3.60,11,25000
2021,Male,21,2019,BCSE,2,No,No,2,3,Online,Yes,Yes,2,Basic,90,No,No,Yes,Web development,4,Software,Single,No,Bachelor,No,3.13,No,3.17,11,40000
2021,Male,21,2019,BCSE,2,Yes,No,3,2,Online,Yes,Yes,2,Basic,90,Yes,No,Yes,Programming,2,Software,Single,No,Bachelor,No,1.42,No,1.42,5,50000
2022,Male,19,2020,BCSE,2,Yes,Yes,2,1,Offline,Yes,Yes,1,Intermediate,88,No,No,Yes,Web development,2,Software,Single,No,Family,No,3.13,No,3.13,11,40000
2022,Male,20,2020,BCSE,2,Yes,No,3,2,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.85,No,3.85,12,30000
2022,Male,21,2020,BCSE,2,Yes,Yes,4,2,Online,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,1,Software,Single,Yes,Family,Yes,3.60,No,3.60,11,35000
2022,Female,18,2020,BCSE,2,Yes,No,2,2,Online,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.54,No,3.54,11,14000
2022,Male,20,2020,BCSE,2,Yes,No,1,1,Offline,Yes,Yes,4,Basic,88,No,No,No,Programming,3,Software,Single,No,Bachelor,No,3.54,No,3.55,11,62488
2022,Male,19,2020,BCSE,2,No,No,3,2,Online,Yes,Yes,4,Intermediate,95,Yes,No,No,Programming,6,Software,Single,No,Bachelor,No,2.10,No,2.10,12,10000
2022,Male,20,2020,BCSE,2,Yes,No,3,2,Offline,Yes,Yes,5,Basic,90,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,2.50,No,2.50,12,25000
2019,Male,24,2017,BCSE,11,Yes,No,7,1,Offline,Yes,Yes,1,Intermediate,90,No,No,No,Web development,5,Software,Relationship,Yes,Bachelor,No,3.31,No,3.76,139,30000
2022,Male,21,2020,BCSE,2,No,No,1,2,Online,Yes,Yes,4,Advance,85,No,No,Yes,Cyber security,0,Software,Single,No,Bachelor,No,3.75,No,3.75,12,50000
2021,Male,21,2020,BCSE,2,Yes,No,6,3,Online,Yes,Yes,2,Intermediate,98,No,No,Yes,Programming,3,Software,Single,No,Bachelor,Yes,3.70,No,3.70,13,25000
2021,Male,21,2020,BCSE,2,No,No,3,3,Online,Yes,Yes,1,Intermediate,97,No,No,Yes,Programming,3,Machine Learning,Single,No,Bachelor,Yes,3.50,No,3.50,13,33000
2020,Female,20,2019,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,4,Basic,90,Yes,No,No,Programming,2,Hardware,Single,No,Family,No,3.70,No,3.70,11,60000
2022,Male,20,2020,BCSE,2,Yes,No,3,1,Offline,Yes,Yes,3,Basic,70,Yes,Yes,Yes,Programming,2,Software,Single,No,Bachelor,No,3.24,No,3.24,11,40000
2019,Female,22,2018,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,2,Intermediate,99,Yes,No,No,Programming,1,Software,Single,No,Family,No,2.30,No,2.80,113,60000
2019,Female,22,2018,BCSE,12,No,No,2,1,Offline,Yes,No,3,Intermediate,70,No,No,No,Web development,2,Machine Learning,Engaged,No,Family,No,3.87,No,3.60,141,70000
2020,Male,22,2020,BCSE,3,Yes,Yes,3,2,Offline,Yes,Yes,4,Intermediate,37,No,No,Yes,Programming,1,Artificial Intelligence,Single,Yes,Family,No,3.24,Yes,3.50,27,25000
2021,Male,19,2020,BCSE,2,No,No,3,2,Offline,Yes,No,3,Basic,85,No,No,No,Programming,2,Software,Single,No,Family,No,3.65,No,3.65,11,62488
2021,Male,21,2019,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,3,Intermediate,80,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.52,No,3.50,21,25000
2022,Male,20,2020,BCSE,2,Yes,No,3,1,Offline,Yes,Yes,2,Basic,95,No,No,No,Programming,4,Software,Single,No,Bachelor,No,2.73,No,2.73,11,21000
2021,Male,24,2020,BCSE,3,Yes,No,3,2,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,2,Software,Single,No,Family,No,3.79,No,3.88,23,13000
2019,Female,23,2016,BCSE,11,Yes,No,2,1,Offline,Yes,Yes,2,Basic,70,No,No,No,Nothing,0,Software,Engaged,No,Bachelor,No,3.96,No,3.91,116,30000
2022,Female,20,2021,BCSE,2,No,Yes,5,2,Online,Yes,Yes,2,Basic,90,Yes,No,Yes,Web development,1,Software,Single,No,Family,No,3.15,No,3.15,11,60000
2022,Female,21,2020,BCSE,2,No,Yes,7,2,Offline,Yes,No,1,Intermediate,100,No,No,No,Programming,2,Software,Single,Yes,Family,Yes,3.40,No,3.40,12,15000
2019,Female,22,2018,BCSE,11,No,Yes,2,2,Online,Yes,Yes,1,Intermediate,90,No,No,No,Web development,2,Software,Single,No,Family,No,3.49,No,3.39,126,20000
2022,Male,23,2020,BCSE,2,No,Yes,6,2,Online,Yes,Yes,1,Intermediate,100,No,No,No,Programming,2,Software,Single,Yes,Family,No,3.85,No,3.85,12,30000
2020,Male,21,2018,BCSE,8,No,Yes,4,2,Offline,Yes,Yes,1,Intermediate,90,Yes,No,No,Web development,2,Software,Single,Yes,Family,No,2.02,No,2.40,71,35000
2021,Female,26,2014,BCSE,3,Yes,No,5,3,Offline,Yes,Yes,3,Basic,50,No,No,No,Programming,2,Software,Married,No,Family,No,3.89,No,3.38,23,80000
2022,Male,22,2020,BCSE,2,Yes,Yes,2,1,Online,Yes,Yes,2,Intermediate,90,No,No,Yes,Its on learning phase,3,Software,Single,No,Family,No,3.93,No,3.93,12,55000
2021,Female,20,2020,BCSE,2,No,Yes,5,2,Offline,Yes,Yes,2,Basic,99,No,No,No,Programming,1,Machine Learning,Single,No,Family,No,3.90,No,3.90,11,20000
2022,Male,20,2020,BCSE,2,Yes,Yes,3,3,Offline,Yes,Yes,3,Intermediate,95,Yes,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.47,No,3.47,12,30000
2022,Female,20,2019,BCSE,2,No,Yes,2,2,Offline,Yes,Yes,2,Intermediate,90,No,No,Yes,Graphics designing,1,Software,Single,Yes,Family,No,3.70,No,3.70,12,30000
2022,Male,20,2020,BCSE,2,Yes,Yes,4,1,Offline,Yes,Yes,2,Intermediate,100,No,No,No,Programming,2,Software,Single,Yes,Family,Yes,3.45,No,3.45,11,20000
2022,Male,22,2020,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,2,Intermediate,98,Yes,No,Yes,Programming,1,Software,Single,No,Family,No,3.73,No,3.73,11,100000
2021,Male,21,2019,BCSE,3,Yes,Yes,4,4,Online,Yes,Yes,2,Intermediate,95,No,No,Yes,Web development,3,Software,Single,Yes,Bachelor,Yes,3.73,Yes,3.68,26,35000
2022,Female,22,2020,BCSE,2,Yes,Yes,3,2,Online,Yes,Yes,1,Intermediate,95,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,3.65,No,3.65,11,20000
2022,Female,21,2020,BCSE,2,Yes,Yes,4,2,Offline,Yes,Yes,3,Basic,100,No,No,Yes,Programming,2,Software,Single,No,Family,No,3.45,No,3.45,11,35000
2022,Male,21,2020,BCSE,2,Yes,Yes,4,2,Offline,Yes,Yes,3,Basic,100,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,2.58,No,2.58,11,35000
2021,Female,20,2020,BCSE,3,Yes,No,4,2,Online,Yes,No,2,Advance,98,Yes,No,Yes,Programming,5,Software,Single,No,Bachelor,Yes,1.87,No,3.50,32,20000
2020,Male,21,2019,BCSE,7,No,No,1,1,Offline,Yes,Yes,2,Intermediate,93,No,No,No,Web development,1,Software,Single,No,Family,No,2.68,No,3.15,77,40000
2020,Female,20,2019,BCSE,7,Yes,Yes,4,2,Online,Yes,Yes,1,Intermediate,98,No,No,Yes,Programming,3,Software,Single,Yes,Family,No,3.96,No,3.99,76,25000
2019,Male,22,2019,BCSE,8,Yes,Yes,4,2,Online,Yes,Yes,1,Intermediate,90,No,No,No,Web development,2,Software,Single,No,Family,Yes,3.68,No,3.73,84,62488
2019,Male,20,2019,BCSE,9,Yes,No,5,2,Offline,Yes,Yes,10,Basic,50,Yes,No,No,Programming,2,Software,Married,Yes,Bachelor,No,3.35,No,2.30,90,50000
2019,Male,22,2017,BCSE,9,No,Yes,4,2,Offline,Yes,Yes,4,Intermediate,90,No,No,Yes,Web development,6,Software,Single,Yes,Family,No,2.04,No,2.86,93,50000
2020,Male,21,2019,BCSE,8,Yes,Yes,0,1,Offline,Yes,Yes,2,Advance,95,No,No,No,Web development,1,Software,Single,No,Family,No,3.74,No,3.67,90,30000
2020,Female,21,2019,BCSE,8,No,No,4,2,Offline,Yes,Yes,2,Intermediate,95,No,No,No,Programming,1,Software,Single,No,Bachelor,No,3.75,No,3.75,110,250000
2020,Female,22,2018,BCSE,8,No,No,2,3,Offline,Yes,Yes,1,Intermediate,90,No,No,Yes,Programming,2,Data Science,Single,No,Bachelor,No,3.30,No,3.26,86,50000
2019,Male,23,2019,BCSE,8,Yes,No,5,3,Offline,Yes,Yes,4,Intermediate,98,No,No,Yes,Programming,3,NETWORKING,Single,Yes,Bachelor,Yes,3.72,No,3.45,90,25000
2019,Male,24,2018,BCSE,8,No,No,4,2,Offline,Yes,Yes,3,Intermediate,88,No,No,Yes,Programming,2,Machine Learning,Single,Yes,Bachelor,No,3.21,No,3.42,85,40000
2020,Female,21,2018,BCSE,7,Yes,Yes,1,1,Offline,Yes,Yes,3,Intermediate,97,No,No,No,Nothing much,0,Artificial Intelligence,Married,Yes,Family,No,3.64,No,3.65,76,60000
2020,Female,22,2018,BCSE,8,Yes,Yes,3,1,Offline,Yes,Yes,5,Advance,90,No,No,No,E-commerce,2,NETWORKING,Relationship,No,Family,Yes,2.86,No,3.42,87,50000
2019,Male,22,2018,BCSE,8,Yes,Yes,4,2,Offline,Yes,Yes,1,Intermediate,90,No,No,Yes,Programming,2,Software,Single,No,Family,No,3.78,No,3.88,93,30000
2016,Male,24,2014,BCSE,13,No,Yes,5,2,Offline,Yes,Yes,5,Basic,99,Yes,No,No,Software Development,2,Software,Single,Yes,Bachelor,No,2.66,No,2.76,115,50000
2020,Female,21,2019,BCSE,8,No,Yes,2,2,Offline,Yes,Yes,3,Advance,90,No,No,No,Programming,1,Software,Married,Yes,Family,No,3.04,No,2.87,85,100000
2020,Male,20,2019,BCSE,8,No,No,1,1,Offline,Yes,Yes,4,Intermediate,80,No,No,No,Programming,1,Software,Single,No,Family,No,1.76,No,2.55,64,35000
2020,Male,22,2019,BCSE,8,Yes,Yes,3,3,Online,Yes,Yes,2,Advance,98,No,No,Yes,Web development,2,Software,Single,No,Family,No,3.15,No,3.71,84,5000
2020,Male,22,2019,BCSE,8,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,4,Software,Single,No,Bachelor,No,4.00,No,3.62,86,50000
2022,Female,20,2020,BCSE,2,No,Yes,3,1,Offline,Yes,Yes,2,Intermediate,100,No,No,No,Programming,3,Software,Single,No,Family,No,3.58,No,3.58,14,45000
2022,Male,21,2019,BCSE,1,No,Yes,6,2,Offline,Yes,Yes,2,Intermediate,88,No,No,No,Programming,2,Software,Single,Yes,Family,Yes,3.40,No,3.40,11,30000
2020,Male,22,2019,BCSE,8,No,Yes,2,1,Online,Yes,Yes,16,Advance,78,Yes,No,No,Programming,2,Software,Single,No,Family,Yes,2.44,No,2.77,76,30000
2020,Male,22,2019,BCSE,7,Yes,Yes,6,3,Online,Yes,Yes,1,Advance,97,No,No,No,Web development,1,Software,Single,Yes,Family,No,3.94,No,3.91,75,40000
2018,Male,24,2016,BCSE,10,Yes,No,3,1,Offline,Yes,Yes,1,Intermediate,80,No,No,Yes,Teaching,0,Teaching,Single,Yes,Bachelor,Yes,3.00,No,2.85,90,50000
2020,Female,21,2019,BCSE,8,Yes,Yes,1,1,Offline,Yes,Yes,3,Intermediate,85,No,No,No,Programming,1,Software,Engaged,No,Family,Yes,3.32,No,3.27,88,50000
